month,entropy,hhi,gini,bp,diss,density,infomap,city
1,1.1428429229892592,0.3834853049013129,0.6165146950986872,0.5249104366152372,0.379,0.026123988962363558,69.8,"Alameda County, California"
2,1.1516622062337358,0.3740305364427752,0.6259694635572248,0.5081297234713423,0.405,0.02415715665810172,58.166666666666664,"Alameda County, California"
3,1.0702212056180886,0.4244667252479918,0.5755332747520082,0.5648249765675186,0.43,0.01723945863716966,37.392857142857146,"Alameda County, California"
4,1.0327696970799225,0.4437295719588078,0.5562704280411922,0.582205432250113,0.429,0.00894114295419308,14.541666666666666,"Alameda County, California"
5,1.0233303651755874,0.4521970349371675,0.5478029650628325,0.5906314702726893,0.419,0.01064043493108782,15.626865671641792,"Alameda County, California"
6,1.002260007950724,0.461371992138552,0.538628007861448,0.6018692432837333,0.409,0.011885912769069782,14.746478873239436,"Alameda County, California"
7,1.031912052287603,0.44428948702460835,0.5557105129753916,0.5839739015660822,0.404,0.012039314731519172,15.173913043478262,"Alameda County, California"
8,1.034760824434023,0.44445750184875443,0.5555424981512456,0.5802634915506973,0.421,0.012521435184931545,18.051724137931036,"Alameda County, California"
9,1.071888711662065,0.4256784457618692,0.5743215542381308,0.5646458809158409,0.394,0.012533305574882985,19.036363636363635,"Alameda County, California"
10,1.0214730385912016,0.45536843312380954,0.5446315668761905,0.5892087210977076,0.422,0.01325374693424352,23.266666666666666,"Alameda County, California"
11,1.068432233038079,0.42769456007617,0.57230543992383,0.5653254084503807,0.384,0.012183585624775149,19.38888888888889,"Alameda County, California"
12,1.0539127699778186,0.43520349168864597,0.5647965083113541,0.5740773295013715,0.381,0.01203748851768049,19.754716981132077,"Alameda County, California"
