month,entropy,hhi,gini,bp,diss,density,infomap,city
1,0.6728993577071407,0.6597362711263265,0.3402637288736735,0.7737691344733231,0.385,0.04407805849307693,48.30769230769231,"New Haven-Milford, CT"
2,0.7020460462095142,0.6416668276534859,0.35833317234651413,0.7588822396007266,0.373,0.04054287426731275,52.333333333333336,"New Haven-Milford, CT"
3,0.6936430222605816,0.6464643873926271,0.3535356126073729,0.7633905507140178,0.381,0.03180649945651622,44.857142857142854,"New Haven-Milford, CT"
4,0.6922783123014837,0.6478399379236681,0.35216006207633194,0.7674673295117801,0.399,0.01832353030810959,26.166666666666668,"New Haven-Milford, CT"
5,0.7720307561151312,0.5994496465531204,0.40055035344687967,0.734208158474688,0.314,0.023778685277176727,36.94117647058823,"New Haven-Milford, CT"
6,0.7429619945793708,0.6180517056918279,0.38194829430817206,0.7454526367349732,0.367,0.028819878300267172,41.86666666666667,"New Haven-Milford, CT"
7,0.7301161804522186,0.6242744605080877,0.37572553949191234,0.7495909994103327,0.361,0.029784942959599346,34.888888888888886,"New Haven-Milford, CT"
8,0.6955907285207993,0.6453831201061537,0.3546168798938463,0.7621567931739214,0.368,0.030757626550452565,52.333333333333336,"New Haven-Milford, CT"
9,0.7628746211312913,0.60235180540685,0.39764819459315,0.717271830086843,0.353,0.029734150082792385,36.94117647058823,"New Haven-Milford, CT"
10,0.7628746211312913,0.60235180540685,0.39764819459315,0.717271830086843,0.353,0.029734150082792385,36.94117647058823,"New Haven-Milford, CT"
11,0.7241690015757212,0.626756169411559,0.37324383058844096,0.7444894562314925,0.358,0.030760166194292914,44.857142857142854,"New Haven-Milford, CT"
12,0.7687697635592179,0.5993527474528555,0.4006472525471445,0.7184606440976765,0.341,0.026765306433425774,34.888888888888886,"New Haven-Milford, CT"
